Area,International Phone Number,Latitude,Longitude
Eixample,+34 608 25 14 63,41.3998868,2.1549432
Eixample,+34 608 16 16 61,41.3939345,2.1579998
Eixample,+34 608 14 54 87,41.39548,2.1730212
Eixample,+34 607 79 61 12,41.4013342,2.1589293
Eixample,+34 607 59 08 21,41.3999142,2.1708031
Eixample,+34 607 22 18 20,41.3925815,2.1659388
Eixample,+34 607 16 08 51,41.3928788,2.1569866
Eixample,+34 607 06 18 40,41.3961919,2.1672144
Eixample,+34 606 99 32 32,41.3968126,2.1615844
Eixample,+34 606 76 56 39,41.3965135,2.1750202
Eixample,+34 606 67 61 54,41.3978682,2.1703909
Eixample,+34 606 35 18 04,41.39881,2.1588347
Eixample,+34 606 04 12 11,41.3981683,2.1596404
Eixample,+34 605 99 18 47,41.3930315,2.1580996
Eixample,+34 605 85 31 82,41.405161,2.170463
Eixample,+34 605 40 41 09,41.3990872,2.1565038
Eixample,+34 605 22 19 25,41.3919266,2.1688794
Eixample,+34 603 68 29 69,41.3937652,2.1553119
Eixample,+34 603 29 30 60,41.4031612,2.1723292
Eixample,+34 602 04 45 31,41.391856,2.1587233
Eixample,+34 601 36 23 64,41.3985353,2.1523699
Eixample,+34 601 19 14 44,41.4005714,2.1665117
Eixample,+34 600 44 45 55,41.3905655,2.1601833
Eixample,+34 600 36 83 64,41.4000991,2.1594036
Gràcia,+34 938 32 25 28,41.404692,2.1566018
Gràcia,+34 937 37 65 15,41.4038767,2.1570155
Gràcia,+34 936 81 59 83,41.4032055,2.1541992
Gràcia,+34 936 67 04 89,41.4026487,2.1579325
Gràcia,+34 936 33 94 92,41.4028913,2.1601743
Gràcia,+34 936 11 21 31,41.4035019,2.1579529
Gràcia,+34 935 19 81 41,41.4043646,2.1560897
Gràcia,+34 935 18 89 82,41.402706,2.1596222
Gràcia,+34 934 63 62 34,41.4052995,2.1575439
Gràcia,+34 934 19 78 83,41.4044272,2.1598966
Gràcia,+34 934 16 11 42,41.4027069,2.1564816
Gràcia,+34 934 15 80 17,41.4031576,2.1561859
Gràcia,+34 934 15 38 39,41.4038919,2.1582651
Gràcia,+34 934 15 32 09,41.4049581,2.1576029
Gràcia,+34 933 68 89 61,41.4020708,2.1571503
Gràcia,+34 933 48 54 84,41.4030065,2.1538162
Gràcia,+34 933 42 41 61,41.4032708,2.158323
Gràcia,+34 933 28 55 67,41.4055556,2.1602778
Gràcia,+34 933 03 76 38,41.4030672,2.1584738
Gràcia,+34 932 92 21 49,41.4022179,2.1563245
Gràcia,+34 932 85 61 27,41.4051196,2.1616593
Gràcia,+34 932 85 53 84,41.4053614,2.1621505
Gràcia,+34 932 85 16 24,41.4037295,2.1605806
Gràcia,+34 932 85 14 76,41.4026489,2.1587999
Gràcia,+34 932 85 13 74,41.4026718,2.1580219
Gràcia,+34 932 85 08 24,41.402474,2.1568971
Gràcia,+34 932 85 00 51,41.4064005,2.1601603
Gràcia,+34 932 84 88 32,41.4060517,2.1613324
Gràcia,+34 932 84 85 02,41.40389,2.1596759
Gràcia,+34 932 84 77 23,41.4017017,2.1578468
Gràcia,+34 932 84 60 00,41.402799,2.159413
Gràcia,+34 932 84 50 59,41.4030672,2.1584738
Gràcia,+34 932 84 42 02,41.4033536,2.1567596
Gràcia,+34 932 84 12 16,41.4061413,2.1629719
Gràcia,+34 932 84 04 18,41.4066689,2.1632173
Gràcia,+34 932 38 79 90,41.4042201,2.1573026
Gràcia,+34 932 37 87 80,41.4034814,2.1545873
Gràcia,+34 932 37 84 43,41.404683,2.1560346
Gràcia,+34 932 37 69 06,41.4046865,2.1585282
Gràcia,+34 932 37 39 37,41.4018259,2.1568994
Gràcia,+34 932 37 29 85,41.4046661,2.1566317
Gràcia,+34 932 31 43 61,41.4040901,2.1594278
Gràcia,+34 932 19 93 45,41.405642,2.1621967
Gràcia,+34 932 19 61 34,41.4039818,2.1562271
Gràcia,+34 932 19 01 98,41.4049533,2.1609707
Gràcia,+34 932 18 96 73,41.4040962,2.1567941
Gràcia,+34 932 18 91 41,41.4040303,2.1567897
Gràcia,+34 932 18 72 26,41.4028159,2.1563634
Gràcia,+34 932 18 69 66,41.4044547,2.1576837
Gràcia,+34 932 18 58 47,41.4031514,2.1559325
Gràcia,+34 932 18 44 85,41.402367,2.1544693
Gràcia,+34 932 18 24 83,41.4018645,2.1558763
Gràcia,+34 932 18 17 39,41.4031701,2.1606225
Gràcia,+34 932 18 11 87,41.4023075,2.1544129
Gràcia,+34 932 17 66 21,41.4033858,2.1574951
Gràcia,+34 932 17 47 96,41.401949,2.154654
Gràcia,+34 932 17 32 61,41.4027729,2.1569839
Gràcia,+34 932 17 05 96,41.402639,2.1541703
Gràcia,+34 932 17 00 70,41.4035727,2.1547339
Gràcia,+34 932 13 95 33,41.4027647,2.1583052
Gràcia,+34 932 13 77 77,41.4030738,2.1603483
Gràcia,+34 932 13 77 74,41.4037486,2.1607079
Gràcia,+34 932 13 70 58,41.4048873,2.1595444
Gràcia,+34 932 13 63 01,41.4030668,2.1575108
Gràcia,+34 932 13 56 95,41.402935,2.159384
Gràcia,+34 932 13 55 38,41.4036057,2.1598246
Gràcia,+34 932 13 55 18,41.4039298,2.159627
Gràcia,+34 932 13 48 64,41.406143,2.1629377
Gràcia,+34 932 13 44 11,41.4045684,2.1612498
Gràcia,+34 932 13 30 44,41.4025475,2.1580723
Gràcia,+34 932 13 25 55,41.4039227,2.1603064
Gràcia,+34 932 13 11 35,41.4065031,2.1629642
Gràcia,+34 932 13 09 44,41.405998,2.162753
Gràcia,+34 932 13 07 33,41.4069668,2.1624595
Gràcia,+34 932 13 04 04,41.4043172,2.1591488
Gràcia,+34 932 13 02 55,41.4033528,2.1586992
Gràcia,+34 932 10 77 53,41.404156,2.1602291
Gràcia,+34 932 10 52 05,41.4063338,2.1617877
Gràcia,+34 932 10 23 54,41.405646,2.1601029
Gràcia,+34 932 10 23 39,41.4027,2.158404
Gràcia,+34 932 10 08 15,41.4020076,2.1586627
Gràcia,+34 931 93 27 58,41.4037905,2.1568537
Gràcia,+34 931 92 39 99,41.4032415,2.1595987
Gràcia,+34 931 92 32 90,41.4023716,2.1584187
Gràcia,+34 931 80 33 41,41.4059735,2.1612146
Gràcia,+34 931 76 64 01,41.4044591,2.1586052
Gràcia,+34 931 05 49 47,41.4052112,2.1598263
Gràcia,+34 930 46 48 19,41.4058602,2.1597019
Gràcia,+34 930 25 45 42,41.4030134,2.157847
Gràcia,+34 930 21 88 03,41.4038568,2.1560179
Gràcia,+34 930 09 02 66,41.4054581,2.1603907
Gràcia,+34 930 05 59 09,41.4037492,2.1596342
Gràcia,+34 912 17 04 53,41.4025081,2.15803465
Gràcia,+34 902 44 45 56,41.4024461,2.1560694
Gràcia,+34 699 80 73 34,41.4025088,2.1593694
Gràcia,+34 698 93 31 24,41.4051354,2.1566317
Gràcia,+34 691 63 85 36,41.4017316,2.1575747
Gràcia,+34 686 11 58 06,41.4052121,2.1606484
Gràcia,+34 685 12 80 49,41.4022407,2.1589903
Gràcia,+34 670 51 54 09,41.4017679,2.1564417
Gràcia,+34 667 29 26 66,41.402375,2.1557491
Gràcia,+34 666 54 53 95,41.4023685,2.1560945
Gràcia,+34 665 95 27 78,41.402233,2.158623
Gràcia,+34 665 03 57 94,41.4024014,2.1586278
Gràcia,+34 661 60 78 16,41.4032513,2.1590879
Gràcia,+34 659 77 38 47,41.4032737,2.1596687
Gràcia,+34 658 66 70 56,41.4025528,2.1557111
Gràcia,+34 656 31 63 59,41.405633,2.16211
Gràcia,+34 654 10 98 66,41.4046661,2.1566317
Gràcia,+34 653 99 41 54,41.402377,2.1583288
Gràcia,+34 653 99 21 15,41.4024769,2.1544827
Gràcia,+34 653 56 35 62,41.4030419,2.1576544
Gràcia,+34 653 34 79 46,41.4018857,2.156829
Gràcia,+34 652 85 85 22,41.405479,2.1619042
Gràcia,+34 651 34 06 69,41.4047723,2.1582061
Gràcia,+34 649 76 10 06,41.4057144,2.1590666
Gràcia,+34 647 63 26 94,41.4027314,2.1589533
Gràcia,+34 646 44 55 22,41.4031009,2.1569732
Gràcia,+34 635 18 67 37,41.4017527,2.1564671
Gràcia,+34 632 79 82 57,41.4024486,2.15809
Gràcia,+34 629 12 73 08,41.4055824,2.1620741
Gràcia,+34 628 37 97 00,41.4017887,2.1578214
Gràcia,+34 626 27 40 92,41.4037295,2.1605806
Gràcia,+34 624 48 21 10,41.4029608,2.1580947
Gràcia,+34 619 58 81 87,41.4034852,2.1586832
Gràcia,+34 618 89 92 36,41.4048866,2.156571
Gràcia,+34 613 02 41 84,41.4028483,2.1576295
Gràcia,+34 609 67 54 28,41.4032513,2.1569439
Gràcia,+34 605 40 41 31,41.4030781,2.157798
Gràcia,+34 605 11 40 51,41.4062761,2.162128
Gràcia,+34 602 50 19 59,41.4030909,2.1593459
Gràcia,+34 602 33 57 51,41.4039172,2.1569387
Gràcia,+34 601 18 16 56,41.4061683,2.1620431
